,sessionStepId,session.sessionId,steps.stepId,steps.filePath,steps.stepCategory,steps.prompt,start_time_groundtruth,end_time_groundtruth,session.sessionScriptId,steps.name,steps.sequenceNumber,steps.elicitType,session.language,sessionId,stepId,RatePhonationStepMaxVoicedDuration,RatePhonationStepMaxVoicedDurationNoAmbient,RatePhonationStepPauseCount,RatePhonationStepPauseCountNoAmbient,RatePhonationStepPauseMean,RatePhonationStepPauseMeanNoAmbient,RatePhonationStepPausePercent,RatePhonationStepPausePercentNoAmbient,RatePhonationStepSpeechEndTime,RatePhonationStepSpeechEndTimeNoAmbient,RatePhonationStepSpeechStartTime,RatePhonationStepSpeechStartTimeNoAmbient,RatePhonationStepSpeechTotalDuration,RatePhonationStepSpeechTotalDurationNoAmbient,RatePhonationStepTotalVoicedDuration,RatePhonationStepTotalVoicedDurationNoAmbient,RateSentenceStepArticulationSpeed,RateSentenceStepArticulationSpeedNoAmbient,RateSentenceStepMaxVoicedDuration,RateSentenceStepMaxVoicedDurationNoAmbient,RateSentenceStepPauseCount,RateSentenceStepPauseCountNoAmbient,RateSentenceStepPauseMean,RateSentenceStepPauseMeanNoAmbient,RateSentenceStepPausePercent,RateSentenceStepPausePercentNoAmbient,RateSentenceStepSpeechEndTime,RateSentenceStepSpeechEndTimeNoAmbient,RateSentenceStepSpeechSpeed,RateSentenceStepSpeechSpeedNoAmbient,RateSentenceStepSpeechStartTime,RateSentenceStepSpeechStartTimeNoAmbient,RateSentenceStepTotalSpeechDuration,RateSentenceStepTotalSpeechDurationNoAmbient,RateSentenceStepTotalVoicedDuration,RateSentenceStepTotalVoicedDurationNoAmbient,asr_engine_aws,asr_start_time_aws,asr_end_time_aws,transcript_aws,asr_engine_google,asr_start_time_google,asr_end_time_google,transcript_google
125,5022-002060-14-20181106-0908-10,5022-002060-14-20181106-0908,10,/home/prad/datasets/phonation_data/5022-002060-14-20181106-0908-10.wav,phonation,"Say ""aaah""",0.32824,20.46345,vad_analysis,10,10,speech,en-us,5022-002060-14-20181106-0908,10.0,11.22,20.040000000000006,4.0,0.0,1.0162500000000008,0.0,0.2149460708782744,0.0,19.8479375,20.385,0.3779375000000007,0.345,19.47,20.040000000000006,15.284999999999997,20.040000000000006,,,14.82,8.34,3.0,10.0,0.6349999999999998,0.6240000000000003,0.1024653312788904,0.3499197431781701,19.8479375,19.05,,,0.3779375000000007,0.36,19.47,18.69,17.475,12.15,aws,0.14,25.24,Uh huh.,google,,,
126,5022-001010-03-20180514-1100-10,5022-001010-03-20180514-1100,10,/home/prad/datasets/phonation_data/5022-001010-03-20180514-1100-10.wav,phonation,"Say ""aaah""",0.0489,20.2507,vad_analysis,10,10,speech,en-us,5022-001010-03-20180514-1100,10.0,7.29,7.14,3.0,5.0,1.770000000000001,1.0589999999999993,0.2268431001890361,0.2268750000000001,23.8338125,24.075,0.0288124999999999,0.075,23.805,24.0,18.404999999999998,18.555,,,7.274999999999999,6.195,3.0,2.0,1.7750000000000004,1.8975000000000004,0.2252027448534001,0.19250936329588,24.088812500000003,20.145,,,0.0438125000000004,0.12,24.045,20.025,18.629999999999995,16.17,aws,0.0,24.27,"Ah. Uh huh. Oh, it didn't stop.",google,,,
127,5022-034098-31-20180918-1731-10,5022-034098-31-20180918-1731,10,/home/prad/datasets/phonation_data/5022-034098-31-20180918-1731-10.wav,phonation,"Say ""aaah""",0.74284,6.8183,vad_analysis,10,10,speech,en-us,5022-034098-31-20180918-1731,10.0,6.06,5.07,0.0,1.0,0.0,0.2400000000000002,0.0,0.0477453580901857,6.803,6.42,0.7430000000000003,0.765,6.06,5.655,6.06,5.385,,,6.075,4.335,0.0,2.0,0.0,0.4350000000000001,0.0,0.1698630136986302,6.8180000000000005,6.24,,,0.7430000000000003,0.765,6.075,5.4750000000000005,6.075,4.545,aws,0.64,6.8,Oh!,google,,,
128,5022-031089-08-20181003-0526-10,5022-031089-08-20181003-0526,10,/home/prad/datasets/phonation_data/5022-031089-08-20181003-0526-10.wav,phonation,"Say ""aaah""",1.4454,6.02021,vad_analysis,10,10,speech,en-us,5022-031089-08-20181003-0526,10.0,2.535,3.255,1.0,1.0,0.1349999999999998,0.21,0.0447154471544713,0.0672268907563025,5.134,5.025,1.4440000000000008,1.455,3.69,3.5700000000000003,3.5250000000000004,3.33,,,3.69,3.87,0.0,0.0,0.0,0.0,0.0,0.0,5.134,5.31,,,1.4440000000000008,1.44,3.69,3.87,3.69,3.87,aws,1.34,6.04,Uh huh.,google,1.5,3.6,aha
129,5022-001041-01-20171114-1404-10,5022-001041-01-20171114-1404,10,/home/prad/datasets/phonation_data/5022-001041-01-20171114-1404-10.wav,phonation,"Say ""aaah""",6.37231,16.959889999999998,vad_analysis,10,10,speech,en-us,5022-001041-01-20171114-1404,10.0,10.56,10.515,0.0,0.0,0.0,0.0,0.0,0.0,16.9223125,16.905,6.3623125000000025,6.39,10.56,10.515,10.56,10.515,,,10.545000000000002,10.545000000000002,0.0,0.0,0.0,0.0,0.0,0.0,16.9223125,16.92,,,6.3773125,6.375,10.545000000000002,10.545000000000002,10.545000000000002,10.545000000000002,aws,1.14,12.75,"Oh, uh",google,,,
130,5022-061079-07-20181219-1545-10,5022-061079-07-20181219-1545,10,/home/prad/datasets/phonation_data/5022-061079-07-20181219-1545-10.wav,phonation,"Say ""aaah""",0.75184,11.48214,vad_analysis,10,10,speech,en-us,5022-061079-07-20181219-1545,10.0,10.635000000000002,10.575,1.0,0.0,0.2399999999999993,0.0,0.0237467018469656,0.0,11.370562500000002,11.325,0.0005625,0.75,11.37,10.575,11.1,10.575,,,11.415,5.385,0.0,2.0,0.0,0.8324999999999996,0.0,0.1698670605612999,11.4155625,10.89,,,0.0005625,0.735,11.415,10.155,11.415,8.43,aws,0.64,11.56,"a, uh",google,,,
131,5022-002061-26-20171207-1153-10,5022-002061-26-20171207-1153,10,/home/prad/datasets/phonation_data/5022-002061-26-20171207-1153-10.wav,phonation,"Say ""aaah""",1.30939,9.36516,vad_analysis,10,10,speech,en-us,5022-002061-26-20171207-1153,10.0,7.965,7.965,0.0,2.0,0.0,0.915,0.0,0.1754874651810585,9.2853125,12.09,1.3203125,1.32,7.965,10.77,7.965,8.879999999999997,,,7.965,7.965,0.0,1.0,0.0,2.055,0.0,0.2020348837209303,9.2853125,11.625,,,1.3203125,1.305,7.965,10.32,7.965,8.235,aws,,,,google,11.3,11.9,Correct.
132,5022-001010-03-20180416-0710-10,5022-001010-03-20180416-0710,10,/home/prad/datasets/phonation_data/5022-001010-03-20180416-0710-10.wav,phonation,"Say ""aaah""",0.6659999999999999,12.14531,vad_analysis,10,10,speech,en-us,5022-001010-03-20180416-0710,10.0,10.514999999999995,11.115,0.0,0.0,0.0,0.0,0.0,0.0,11.197187499999998,11.805,0.6821875000000004,0.69,10.514999999999995,11.115,10.514999999999995,11.115,,,10.514999999999995,9.78,0.0,1.0,0.0,0.3000000000000007,0.0,0.032023289665211,11.197187499999998,11.01,,,0.6821875000000004,0.705,10.514999999999995,10.305,10.514999999999995,9.975,aws,12.64,12.97,but,google,,,
133,5022-001006-07-20180622-0851-10,5022-001006-07-20180622-0851,10,/home/prad/datasets/phonation_data/5022-001006-07-20180622-0851-10.wav,phonation,"Say ""aaah""",0.99076,8.18905,vad_analysis,10,10,speech,en-us,5022-001006-07-20180622-0851,10.0,6.09,7.154999999999999,0.0,1.0,0.0,0.254999999999999,0.0,0.038152610441767,7.1385625,8.46,1.0485625,0.99,6.09,7.4700000000000015,6.09,7.1850000000000005,,,6.030000000000001,6.2250000000000005,0.0,0.0,0.0,0.0,0.0,0.0,7.1085625000000014,7.2,,,1.0785624999999994,0.975,6.030000000000001,6.2250000000000005,6.030000000000001,6.2250000000000005,aws,0.94,8.76,"Ah, uh",google,,,
134,5022-002071-06-20180913-0848-10,5022-002071-06-20180913-0848,10,/home/prad/datasets/phonation_data/5022-002071-06-20180913-0848-10.wav,phonation,"Say ""aaah""",2.1864,19.34902,vad_analysis,10,10,speech,en-us,5022-002071-06-20180913-0848,10.0,8.37,7.485000000000001,3.0,3.0,2.995,0.4749999999999997,0.4793977812995247,0.078233927188226,21.2060625,21.555,2.2760625,2.19,18.93,19.365,9.855,17.85,,,9.525,10.62,2.0,3.0,3.9750000000000014,0.6349999999999998,0.4241461477362986,0.1033411033411034,21.1610625,21.495,,,2.2760625,2.19,18.885,19.305,10.874999999999998,17.31,aws,2.04,22.06,"Ah! Uh ah, uh",google,,,
135,5022-002061-34-20180430-1106-10,5022-002061-34-20180430-1106,10,/home/prad/datasets/phonation_data/5022-002061-34-20180430-1106-10.wav,phonation,"Say ""aaah""",1.01114,9.95839,vad_analysis,10,10,speech,en-us,5022-002061-34-20180430-1106,10.0,8.835,8.76,0.0,0.0,0.0,0.0,0.0,0.0,9.8475,9.81,1.0125000000000002,1.05,8.835,8.76,8.835,8.76,,,8.79,7.754999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.8025,8.79,,,1.0125000000000002,1.035,8.79,7.754999999999999,8.79,7.754999999999999,aws,0.94,18.77,Uh uh.,google,,,
136,5022-001051-10-20181009-1208-10,5022-001051-10-20181009-1208,10,/home/prad/datasets/phonation_data/5022-001051-10-20181009-1208-10.wav,phonation,"Say ""aaah""",0.72902,12.17836,vad_analysis,10,10,speech,en-us,5022-001051-10-20181009-1208,10.0,11.34,11.37,0.0,0.0,0.0,0.0,0.0,0.0,12.11,12.12,0.7699999999999996,0.75,11.34,11.37,11.34,11.37,,,11.34,11.145,0.0,0.0,0.0,0.0,0.0,0.0,12.11,11.91,,,0.7699999999999996,0.765,11.34,11.145,11.34,11.145,aws,0.0,8.79,Mm hmm.,google,,,
137,5022-002065-14-20181105-1045-10,5022-002065-14-20181105-1045,10,/home/prad/datasets/phonation_data/5022-002065-14-20181105-1045-10.wav,phonation,"Say ""aaah""",0.61046,16.10012,vad_analysis,10,10,speech,en-us,5022-002065-14-20181105-1045,10.0,15.494999999999996,15.405,0.0,0.0,0.0,0.0,0.0,0.0,16.080312499999998,16.02,0.5853124999999997,0.615,15.494999999999996,15.405,15.494999999999996,15.405,,,15.494999999999996,15.21,0.0,0.0,0.0,0.0,0.0,0.0,16.080312499999998,15.825,,,0.5853124999999997,0.615,15.494999999999996,15.21,15.494999999999996,15.21,aws,,,,google,,,
138,5022-002061-21-20171030-1039-10,5022-002061-21-20171030-1039,10,/home/prad/datasets/phonation_data/5022-002061-21-20171030-1039-10.wav,phonation,"Say ""aaah""",0.62284,30.023000000000003,vad_analysis,10,10,speech,en-us,5022-002061-21-20171030-1039,10.0,29.295,29.28,0.0,0.0,0.0,0.0,0.0,0.0,29.928875,29.985,0.6338750000000006,0.705,29.295,29.28,29.295,29.28,,,29.28,7.755,0.0,13.0,0.0,0.8596153846153842,0.0,0.3990683229813665,29.928875,29.985,,,0.6488750000000003,1.005,29.28,28.98,29.28,17.415,aws,0.34,8.65,mhm.,google,,,
139,5022-001055-05-20180404-1154-10,5022-001055-05-20180404-1154,10,/home/prad/datasets/phonation_data/5022-001055-05-20180404-1154-10.wav,phonation,"Say ""aaah""",0.6559699999999999,11.75567,vad_analysis,10,10,speech,en-us,5022-001055-05-20180404-1154,10.0,11.580000000000002,11.37,0.0,0.0,0.0,0.0,0.0,0.0,12.239562500000002,12.03,0.6595624999999998,0.66,11.580000000000002,11.37,11.580000000000002,11.37,,,12.15,9.165,0.0,2.0,0.0,0.7350000000000003,0.0,0.1363636363636364,12.809562499999998,12.045,,,0.6595624999999998,0.825,12.15,11.22,12.15,9.69,aws,0.0,23.87,a Ah.,google,0.0,0.5,All right.
140,5022-001046-04-20180522-1056-10,5022-001046-04-20180522-1056,10,/home/prad/datasets/phonation_data/5022-001046-04-20180522-1056-10.wav,phonation,"Say ""aaah""",0.70709,17.99126,vad_analysis,10,10,speech,en-us,5022-001046-04-20180522-1056,10.0,17.189999999999998,17.16,0.0,0.0,0.0,0.0,0.0,0.0,17.883625,17.865,0.6936249999999999,0.705,17.189999999999998,17.16,17.189999999999998,17.16,,,17.235,15.045,0.0,0.0,0.0,0.0,0.0,0.0,17.928625,15.78,,,0.6936249999999999,0.735,17.235,15.045,17.235,15.045,aws,0.54,7.25,Oh!,google,,,
141,5022-002063-08-20180920-1128-10,5022-002063-08-20180920-1128,10,/home/prad/datasets/phonation_data/5022-002063-08-20180920-1128-10.wav,phonation,"Say ""aaah""",0.26804,26.67768,vad_analysis,10,10,speech,en-us,5022-002063-08-20180920-1128,10.0,27.0,10.965,0.0,8.0,0.0,0.3412500000000003,0.0,0.1109865470852018,27.24775,27.06,0.2477499999999999,0.3,27.0,26.76,27.0,23.79,,,27.39,7.635,0.0,9.0,0.0,1.1533333333333335,0.0,0.3970917225950782,27.63775,27.105,,,0.2477499999999999,0.285,27.39,26.82,27.39,16.17,aws,0.14,12.05,uh,google,,,
142,5022-031089-08-20181227-0334-10,5022-031089-08-20181227-0334,10,/home/prad/datasets/phonation_data/5022-031089-08-20181227-0334-10.wav,phonation,"Say ""aaah""",1.10999,11.47198,vad_analysis,10,10,speech,en-us,5022-031089-08-20181227-0334,10.0,10.349999999999998,10.305,1.0,1.0,1.2600000000000016,1.3200000000000005,0.1025029797377832,0.1068883610451307,13.684625,13.74,1.0996249999999996,1.11,12.585,12.63,11.294999999999998,11.28,,,10.364999999999998,8.295,1.0,3.0,1.245000000000001,0.9799999999999992,0.1013110846245532,0.2413381123058544,13.684625,13.665,,,1.0996249999999996,1.11,12.585,12.555,11.31,9.525,aws,1.04,13.79,Mm hmm. Uh huh.,google,,,
143,5022-002061-19-20171019-1330-10,5022-002061-19-20171019-1330,10,/home/prad/datasets/phonation_data/5022-002061-19-20171019-1330-10.wav,phonation,"Say ""aaah""",0.54438,9.91199,vad_analysis,10,10,speech,en-us,5022-002061-19-20171019-1330,10.0,8.684999999999999,8.55,1.0,2.0,0.1200000000000009,0.4350000000000014,0.0160771704180066,0.0933734939759034,9.872812499999998,10.515,0.5428125000000001,0.555,9.329999999999998,9.96,9.179999999999996,9.030000000000005,,,9.329999999999998,5.535,0.0,3.0,0.0,0.3399999999999998,0.0,0.1191626409017714,9.872812499999998,9.87,,,0.5428125000000001,0.555,9.329999999999998,9.315,9.329999999999998,8.204999999999998,aws,0.24,15.87,"Ah, uh",google,,,
144,5022-001055-05-20180810-1211-10,5022-001055-05-20180810-1211,10,/home/prad/datasets/phonation_data/5022-001055-05-20180810-1211-10.wav,phonation,"Say ""aaah""",2.01178,18.57201,vad_analysis,10,10,speech,en-us,5022-001055-05-20180810-1211,10.0,16.305,16.53,0.0,1.0,0.0,1.4549999999999983,0.0,0.0820895522388059,18.4025,20.115,2.0975,2.025,16.305,18.09,16.305,16.605,,,16.305,16.41,0.0,0.0,0.0,0.0,0.0,0.0,18.4025,18.465,,,2.0975,2.055,16.305,16.41,16.305,16.41,aws,0.34,20.95,"Oh, Uh huh.",google,,,
145,5022-001010-03-20180123-0730-10,5022-001010-03-20180123-0730,10,/home/prad/datasets/phonation_data/5022-001010-03-20180123-0730-10.wav,phonation,"Say ""aaah""",0.40169,10.23524,vad_analysis,10,10,speech,en-us,5022-001010-03-20180123-0730,10.0,9.45,9.075,2.0,4.0,0.9374999999999992,0.78375,0.1444568868980962,0.2523255813953488,13.76325,13.305,0.3682500000000006,0.405,13.395,12.9,11.46,9.645,,,9.405,7.6800000000000015,1.0,3.0,1.6649999999999991,1.245,0.1266816143497758,0.3240152477763658,13.76325,12.24,,,0.3832500000000003,0.435,13.38,11.805,11.685,7.980000000000001,aws,0.34,12.37,uh,google,,,
146,5022-034098-06-20180820-0719-10,5022-034098-06-20180820-0719,10,/home/prad/datasets/phonation_data/5022-034098-06-20180820-0719-10.wav,phonation,"Say ""aaah""",0.70809,8.5224,vad_analysis,10,10,speech,en-us,5022-034098-06-20180820-0719,10.0,7.77,6.825,0.0,0.0,0.0,0.0,0.0,0.0,8.485,7.65,0.7149999999999999,0.825,7.77,6.825,7.77,6.825,,,7.77,6.51,0.0,0.0,0.0,0.0,0.0,0.0,8.485,7.26,,,0.7149999999999999,0.75,7.77,6.51,7.77,6.51,aws,0.73,10.67,"Oh, mhm.",google,,,
147,5022-001008-02-20180214-1053-10,5022-001008-02-20180214-1053,10,/home/prad/datasets/phonation_data/5022-001008-02-20180214-1053-10.wav,phonation,"Say ""aaah""",0.02546,29.814,vad_analysis,10,10,speech,en-us,5022-001008-02-20180214-1053,10.0,29.670000000000005,23.41500000000001,0.0,5.0,0.0,0.4079999999999998,0.0,0.0741116751269036,29.714812500000004,29.61,0.0448124999999999,0.06,29.670000000000005,29.55,29.670000000000005,27.36,,,29.670000000000005,6.3450000000000015,0.0,12.0,0.0,1.1775,0.0,0.5146510388918486,29.714812500000004,28.215,,,0.0448124999999999,0.06,29.670000000000005,28.155,29.670000000000005,13.665000000000004,aws,0.0,11.28,Uh huh.,google,,,
148,5022-002066-08-20180116-1130-10,5022-002066-08-20180116-1130,10,/home/prad/datasets/phonation_data/5022-002066-08-20180116-1130-10.wav,phonation,"Say ""aaah""",0.0,21.44728,vad_analysis,10,10,speech,en-us,5022-002066-08-20180116-1130,10.0,21.405,21.315,0.0,0.0,0.0,0.0,0.0,0.0,21.41525,21.315,0.01025,0.0,21.405,21.315,21.405,21.315,,,21.405,18.21,0.0,2.0,0.0,0.4124999999999997,0.0,0.0435745937961596,21.41525,20.31,,,0.01025,0.0,21.405,20.31,21.405,19.425,aws,,,,google,,,
149,5022-001006-07-20180831-0635-10,5022-001006-07-20180831-0635,10,/home/prad/datasets/phonation_data/5022-001006-07-20180831-0635-10.wav,phonation,"Say ""aaah""",0.71412,6.5132900000000005,vad_analysis,10,10,speech,en-us,5022-001006-07-20180831-0635,10.0,5.714999999999999,5.6999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,6.448249999999999,6.435,0.73325,0.735,5.714999999999999,5.6999999999999975,5.714999999999999,5.6999999999999975,,,5.714999999999999,5.565,0.0,0.0,0.0,0.0,0.0,0.0,6.448249999999999,6.3,,,0.73325,0.735,5.714999999999999,5.565,5.714999999999999,5.565,aws,0.64,6.55,Ah.,google,,,
150,5022-001001-05-20190123-0804-10,5022-001001-05-20190123-0804,10,/home/prad/datasets/phonation_data/5022-001001-05-20190123-0804-10.wav,phonation,"Say ""aaah""",0.29225,15.671,vad_analysis,10,10,speech,en-us,5022-001001-05-20190123-0804,10.0,15.405,15.165,1.0,1.0,0.8999999999999986,1.0500000000000007,0.0559566787003609,0.0664206642066418,16.9053125,16.665,0.2853124999999998,0.405,16.62,16.259999999999998,15.69,15.18,,,15.405,7.77,1.0,3.0,0.8999999999999986,0.4299999999999997,0.0559062218214607,0.0953367875647668,16.9203125,14.865,,,0.2853124999999998,0.39,16.635,14.475,15.705000000000002,13.095,aws,0.24,15.75,Ah.,google,,,
151,5022-034098-12-20180821-0716-10,5022-034098-12-20180821-0716,10,/home/prad/datasets/phonation_data/5022-034098-12-20180821-0716-10.wav,phonation,"Say ""aaah""",0.78481,12.602,vad_analysis,10,10,speech,en-us,5022-034098-12-20180821-0716,10.0,11.745000000000005,11.025,0.0,0.0,0.0,0.0,0.0,0.0,12.527937500000002,11.835,0.7829374999999996,0.81,11.745000000000005,11.025,11.745000000000005,11.025,,,11.745000000000005,6.6450000000000005,0.0,4.0,0.0,0.5625,0.0,0.2306569343065694,12.527937500000002,11.07,,,0.7829374999999996,0.795,11.745000000000005,10.275,11.745000000000005,7.9049999999999985,aws,0.64,12.67,"Oh, uh",google,,,
152,5022-061079-05-20180912-1849-10,5022-061079-05-20180912-1849,10,/home/prad/datasets/phonation_data/5022-061079-05-20180912-1849-10.wav,phonation,"Say ""aaah""",2.57266,6.730060000000001,vad_analysis,10,10,speech,en-us,5022-061079-05-20180912-1849,10.0,0.8849999999999998,1.275,2.0,2.0,1.845,0.8400000000000001,0.6906077348066296,0.4187725631768951,5.433812500000001,6.675,0.0038125000000004,2.52,5.4300000000000015,4.154999999999999,1.6800000000000015,2.4150000000000005,,,0.8849999999999998,1.275,2.0,2.0,1.845,0.7950000000000006,0.6868131868131867,0.3971119133574008,5.4638125,6.645,,,0.0038125000000004,2.49,5.46,4.154999999999999,1.7100000000000009,2.5049999999999994,aws,0.44,6.87,now I start again. Uh uh.,google,0.7,1.4,Start again.
153,5022-002063-06-20180508-1055-10,5022-002063-06-20180508-1055,10,/home/prad/datasets/phonation_data/5022-002063-06-20180508-1055-10.wav,phonation,"Say ""aaah""",0.0865,29.814,vad_analysis,10,10,speech,en-us,5022-002063-06-20180508-1055,10.0,29.565,28.185,0.0,2.0,0.0,0.3599999999999994,0.0,0.0263959390862943,29.7195625,29.775,0.1545625000000003,0.225,29.565,29.55,29.565,28.77,,,29.565,12.06,0.0,3.0,0.0,1.2500000000000009,0.0,0.1987577639751552,29.7195625,19.635,,,0.1545625000000003,0.315,29.565,19.32,29.565,15.480000000000002,aws,0.04,29.47,Uh huh. Mhm.,google,,,
154,5022-001054-01-20180302-1209-10,5022-001054-01-20180302-1209,10,/home/prad/datasets/phonation_data/5022-001054-01-20180302-1209-10.wav,phonation,"Say ""aaah""",0.99912,5.72219,vad_analysis,10,10,speech,en-us,5022-001054-01-20180302-1209,10.0,3.42,3.585,0.0,0.0,0.0,0.0,0.0,0.0,4.5021875,4.665,1.0821875,1.08,3.42,3.585,3.42,3.585,,,3.42,3.66,0.0,0.0,0.0,0.0,0.0,0.0,4.5021875,4.695,,,1.0821875,1.035,3.42,3.66,3.42,3.66,aws,0.0,8.95,a.,google,,,
155,5022-001004-02-20180918-0756-10,5022-001004-02-20180918-0756,10,/home/prad/datasets/phonation_data/5022-001004-02-20180918-0756-10.wav,phonation,"Say ""aaah""",1.25164,17.33848,vad_analysis,10,10,speech,en-us,5022-001004-02-20180918-0756,10.0,16.065,15.9,1.0,1.0,0.2700000000000005,0.375,0.0175131348511383,0.0238095238095238,17.31725,17.205,0.1872500000000001,0.195,17.130000000000006,17.009999999999998,16.830000000000002,16.604999999999997,,,17.130000000000006,12.3,1.0,1.0,0.5399999999999991,3.2100000000000013,0.0314569536423841,0.2057142857142858,18.307250000000003,17.13,,,0.1872500000000001,1.38,18.120000000000005,15.75,17.550000000000004,12.509999999999998,aws,0.04,18.42,"on radio, Uh",google,,,
156,5022-001011-04-20181004-0946-10,5022-001011-04-20181004-0946,10,/home/prad/datasets/phonation_data/5022-001011-04-20181004-0946-10.wav,phonation,"Say ""aaah""",0.74545,14.89629,vad_analysis,10,10,speech,en-us,5022-001011-04-20181004-0946,10.0,14.13,14.01,0.0,0.0,0.0,0.0,0.0,0.0,14.859375,14.76,0.7293750000000001,0.75,14.13,14.01,14.13,14.01,,,14.010000000000002,5.61,0.0,2.0,0.0,0.3075000000000005,0.0,0.049288061336254,14.799375,14.46,,,0.7893749999999997,0.765,14.010000000000002,13.695,14.010000000000002,13.02,aws,0.14,14.96,"Ah! Uh oh, Uh",google,,,
157,5022-061079-05-20180926-1931-10,5022-061079-05-20180926-1931,10,/home/prad/datasets/phonation_data/5022-061079-05-20180926-1931-10.wav,phonation,"Say ""aaah""",1.47148,9.76865,vad_analysis,10,10,speech,en-us,5022-061079-05-20180926-1931,10.0,1.0649999999999995,1.0949999999999998,6.0,5.0,0.9225,0.7529999999999996,0.594383775351014,0.4736842105263159,9.622875,9.72,0.0078749999999994,1.455,9.615000000000002,8.265,3.9,4.35,,,1.0649999999999995,1.11,6.0,5.0,0.9175,0.7109999999999996,0.5912636505460218,0.4499089253187614,9.622875,9.705,,,0.0078749999999994,1.47,9.615000000000002,8.235,3.9300000000000015,4.529999999999999,aws,1.34,12.57,"Uh uh uh, Mhm.",google,,,
158,5022-001046-04-20180919-1106-10,5022-001046-04-20180919-1106,10,/home/prad/datasets/phonation_data/5022-001046-04-20180919-1106-10.wav,phonation,"Say ""aaah""",0.23359,15.39246,vad_analysis,10,10,speech,en-us,5022-001046-04-20180919-1106,10.0,15.134999999999998,15.105,0.0,0.0,0.0,0.0,0.0,0.0,15.3513125,15.345,0.2163124999999999,0.24,15.134999999999998,15.105,15.134999999999998,15.105,,,15.15,7.065,0.0,2.0,0.0,0.9674999999999994,0.0,0.13220675944334,15.3663125,15.33,,,0.2163124999999999,0.24,15.15,15.09,15.15,13.095,aws,0.24,17.07,Oh!,google,,,
159,5022-061079-05-20190116-1831-10,5022-061079-05-20190116-1831,10,/home/prad/datasets/phonation_data/5022-061079-05-20190116-1831-10.wav,phonation,"Say ""aaah""",1.22289,9.48685,vad_analysis,10,10,speech,en-us,5022-061079-05-20190116-1831,10.0,1.3050000000000006,1.9200000000000004,4.0,5.0,0.2962500000000001,0.8160000000000001,0.2959183673469385,0.521256931608133,5.6560000000000015,9.375,1.2460000000000004,1.26,4.41,8.115,3.1050000000000013,3.8850000000000007,,,1.8750000000000009,3.675,3.0,4.0,0.3700000000000004,0.8625000000000005,0.2721088435374148,0.4375,5.6560000000000015,9.375,,,1.2460000000000004,1.215,4.41,8.16,3.2100000000000013,4.590000000000002,aws,1.04,11.15,Uh uh. Mhm.,google,,,
160,5022-001055-04-20180412-0911-10,5022-001055-04-20180412-0911,10,/home/prad/datasets/phonation_data/5022-001055-04-20180412-0911-10.wav,phonation,"Say ""aaah""",0.64679,13.85261,vad_analysis,10,10,speech,en-us,5022-001055-04-20180412-0911,10.0,13.125,9.96,0.0,3.0,0.0,0.375,0.0,0.0928899082568807,13.7831875,13.77,0.6581875000000004,0.69,13.125,13.08,13.125,11.865,,,13.11,8.55,0.0,3.0,0.0,0.98,0.0,0.2324510932105869,13.7831875,13.74,,,0.6731875,0.705,13.11,13.035,13.11,10.005,aws,17.44,17.77,Yeah.,google,,,
161,5022-001046-04-20180530-1024-10,5022-001046-04-20180530-1024,10,/home/prad/datasets/phonation_data/5022-001046-04-20180530-1024-10.wav,phonation,"Say ""aaah""",1.00297,26.93273,vad_analysis,10,10,speech,en-us,5022-001046-04-20180530-1024,10.0,25.92,25.89,0.0,0.0,0.0,0.0,0.0,0.0,26.9116875,26.91,0.9916875000000004,1.02,25.92,25.89,25.92,25.89,,,25.92,23.67,0.0,1.0,0.0,0.6750000000000007,0.0,0.0288697788697788,26.9116875,25.44,,,0.9916875000000004,1.02,25.92,24.42,25.92,23.715000000000003,aws,0.54,18.06,Uh oh.,google,,,
162,5022-001037-01-20180222-1217-10,5022-001037-01-20180222-1217,10,/home/prad/datasets/phonation_data/5022-001037-01-20180222-1217-10.wav,phonation,"Say ""aaah""",0.80584,11.65153,vad_analysis,10,10,speech,en-us,5022-001037-01-20180222-1217,10.0,10.875,10.77,0.0,0.0,0.0,0.0,0.0,0.0,11.648625,11.61,0.773625,0.84,10.875,10.77,10.875,10.77,,,10.875,6.944999999999999,0.0,1.0,0.0,0.3300000000000001,0.0,0.0351390922401174,11.648625,11.07,,,0.773625,0.825,10.875,10.245,10.875,9.884999999999998,aws,,,,google,,,
163,5022-002061-30-20180514-1016-10,5022-002061-30-20180514-1016,10,/home/prad/datasets/phonation_data/5022-002061-30-20180514-1016-10.wav,phonation,"Say ""aaah""",0.7933899999999999,10.61208,vad_analysis,10,10,speech,en-us,5022-002061-30-20180514-1016,10.0,9.93,9.9,0.0,1.0,0.0,0.9450000000000004,0.0,0.0876010781671158,10.762,11.985,0.8319999999999999,0.855,9.93,11.13,9.93,10.155,,,9.93,8.385,0.0,2.0,0.0,1.2000000000000002,0.0,0.2207267833109016,10.762,11.985,,,0.8319999999999999,0.84,9.93,11.145,9.93,8.685,aws,0.94,18.55,"Oh, uh",google,,,
